date,open,high,low,close,volume
2020-12-25,2.31100000,2.40400000,2.22400000,2.28800000,2423032.31700000
2020-12-26,2.29000000,2.30700000,2.16200000,2.26000000,1698160.80500000
2020-12-27,2.26300000,2.40200000,2.14300000,2.27500000,3204945.38600000
2020-12-28,2.27700000,2.44100000,2.25800000,2.38400000,2751944.03700000
2020-12-29,2.38300000,2.43800000,2.13000000,2.27100000,3093741.92600000
2020-12-30,2.27400000,2.29500000,2.17400000,2.21500000,1275552.50200000
2020-12-31,2.21500000,2.25800000,2.14200000,2.22200000,1056454.17100000
2021-01-01,2.22200000,2.37000000,2.19600000,2.26800000,1871044.70700000
2021-01-02,2.26900000,2.29100000,2.18700000,2.24900000,2480219.32100000
2021-01-03,2.24900000,2.49900000,2.20000000,2.46600000,3646678.16700000
2021-01-04,2.46500000,2.70300000,2.25400000,2.51500000,6643783.74600000
2021-01-05,2.51500000,2.65300000,2.38900000,2.61200000,5401551.43600000
2021-01-06,2.61300000,3.04500000,2.53500000,3.01300000,6488691.91300000
2021-01-07,3.01500000,3.17700000,2.75000000,2.89400000,6585258.87700000
2021-01-08,2.89400000,2.98000000,2.63000000,2.86100000,4828215.75300000
2021-01-09,2.86100000,3.31400000,2.77300000,3.22800000,6315252.14200000
2021-01-10,3.23200000,3.72000000,2.87600000,3.38300000,10191786.72000000
2021-01-11,3.38100000,3.48100000,2.55100000,2.89800000,8353586.92100000
2021-01-12,2.89900000,2.96700000,2.65800000,2.75000000,3942980.44600000
2021-01-13,2.75000000,3.01000000,2.67300000,2.94800000,3551906.04200000
2021-01-14,2.94900000,3.12000000,2.81400000,3.02100000,4506701.74600000
2021-01-15,3.01800000,3.21900000,2.72000000,2.94100000,6214882.31600000
2021-01-16,2.94300000,3.25000000,2.90000000,3.05600000,6036377.92600000
2021-01-17,3.05100000,3.28100000,2.85300000,3.18800000,5786627.20500000
2021-01-18,3.18500000,3.37300000,3.04500000,3.30100000,6621233.40400000
2021-01-19,3.29700000,3.42700000,3.12900000,3.16100000,5660448.30000000
2021-01-20,3.15700000,3.29600000,2.96500000,3.23800000,5546833.81200000
2021-01-21,3.23700000,3.26000000,2.67700000,2.73600000,4296529.55000000
2021-01-22,2.73500000,3.05400000,2.56000000,2.91800000,4503953.66300000
2021-01-23,2.91800000,3.99700000,2.88000000,3.93800000,19135082.35400000
2021-01-24,3.93700000,4.18500000,3.42600000,3.54500000,13734466.56000000
2021-01-25,3.54400000,3.67400000,3.25700000,3.28400000,6101649.54600000
2021-01-26,3.28400000,3.48600000,3.18600000,3.43400000,5201546.48600000
2021-01-27,3.43500000,3.45700000,3.00000000,3.11200000,5919791.23400000
2021-01-28,3.10900000,3.39300000,3.02100000,3.27100000,4876480.10400000
2021-01-29,3.27100000,3.66800000,3.23000000,3.30700000,7154764.79800000
2021-01-30,3.30600000,3.36000000,3.11900000,3.29700000,4094333.97800000
2021-01-31,3.29600000,3.54600000,3.17400000,3.28300000,5432597.69900000
2021-02-01,3.28000000,3.52900000,3.17200000,3.47100000,6443019.21100000
2021-02-02,3.46900000,3.61200000,3.35000000,3.54300000,4596385.80300000
2021-02-03,3.54400000,3.76700000,3.44500000,3.68300000,5229650.28000000
2021-02-04,3.68400000,3.73800000,3.32700000,3.50600000,5201739.83800000
2021-02-05,3.50600000,4.00000000,3.48300000,3.85700000,6510264.53000000
2021-02-06,3.85400000,4.60000000,3.64500000,4.43200000,13160142.93200000
2021-02-07,4.43600000,4.45000000,3.93600000,4.24600000,8655832.17800000
2021-02-08,4.24600000,4.81400000,4.02000000,4.73100000,10154562.76200000
2021-02-09,4.73600000,5.24700000,4.51800000,5.01500000,7655641.71500000
2021-02-10,5.01700000,7.77000000,4.98400000,7.51400000,42672218.05600000
2021-02-11,7.52200000,8.85000000,7.18400000,7.41100000,22059610.83600000
2021-02-12,7.40800000,8.23800000,6.84100000,7.34500000,23219109.02700000
2021-02-13,7.34300000,7.78400000,6.93400000,7.71800000,8545553.07600000
2021-02-14,7.71800000,7.79000000,6.76000000,6.98600000,6908698.39300000
2021-02-15,6.99300000,7.13000000,5.40000000,6.41200000,7677049.54200000
2021-02-16,6.41900000,6.80900000,6.10200000,6.42600000,4647284.60600000
2021-02-17,6.42400000,6.77000000,5.97100000,6.63900000,5148078.27300000
2021-02-18,6.63800000,7.31000000,6.63300000,7.13300000,5817830.81700000
2021-02-19,7.14200000,7.51200000,6.73700000,7.26200000,5446090.61000000
2021-02-20,7.26700000,7.39100000,6.35000000,6.69300000,4973379.51300000
2021-02-21,6.69800000,7.33000000,6.50600000,7.11800000,5427144.78000000
2021-02-22,7.11900000,7.14500000,5.36100000,6.38900000,7391385.72100000
2021-02-23,6.39000000,6.43800000,4.24700000,5.14800000,10797534.91300000
2021-02-24,5.14400000,5.61300000,4.87200000,5.30300000,5597323.78000000
2021-02-25,5.30300000,5.80900000,5.06800000,5.12800000,4770529.54600000
2021-02-26,5.12200000,5.35900000,4.69800000,5.18400000,4611371.16800000
2021-02-27,5.19400000,5.76300000,5.12300000,5.26700000,3965915.55800000
2021-02-28,5.26800000,5.36900000,4.51600000,4.85500000,3642523.57200000
2021-03-01,4.85300000,5.28000000,4.82400000,5.27000000,2950187.12000000
2021-03-02,5.27000000,5.38600000,4.94400000,5.19300000,3502754.15200000
2021-03-03,5.19000000,5.52900000,5.12900000,5.34000000,3241039.53000000
2021-03-04,5.34500000,5.91700000,5.19400000,5.68500000,6709024.08100000
2021-03-05,5.68100000,6.64200000,5.25200000,6.58800000,9163073.64000000
2021-03-06,6.58200000,6.66900000,5.91000000,6.31500000,5613035.85700000
2021-03-07,6.32600000,6.55300000,6.10100000,6.35000000,3696795.29400000
2021-03-08,6.34600000,6.40000000,6.00000000,6.31400000,2704756.09300000
2021-03-09,6.31100000,6.62500000,6.18500000,6.55800000,4162255.19100000
2021-03-10,6.55700000,6.58000000,6.03500000,6.23000000,4698937.17500000
2021-03-11,6.23800000,6.28000000,5.85400000,6.14200000,3557217.73500000
2021-03-12,6.14100000,6.17100000,5.68600000,5.83700000,3026885.72900000
2021-03-13,5.84100000,6.21400000,5.57800000,6.12200000,3476882.46700000
2021-03-14,6.12300000,6.31300000,5.78500000,5.83200000,2340152.90900000
2021-03-15,5.82600000,6.20900000,5.46700000,5.95000000,6560846.25200000
2021-03-16,5.95100000,6.43900000,5.63600000,6.36800000,5207820.84400000
2021-03-17,6.37300000,6.44400000,5.87500000,6.20800000,3638767.13300000
2021-03-18,6.21100000,6.70000000,6.07500000,6.37200000,4918806.08400000
2021-03-19,6.37300000,7.58900000,6.14300000,7.00500000,7870732.37000000
2021-03-20,7.00800000,7.37300000,6.60000000,6.66500000,3906979.21000000
2021-03-21,6.65700000,6.81000000,6.38200000,6.59600000,3106767.26600000
2021-03-22,6.58800000,7.10000000,6.43300000,6.53800000,4969815.81600000
2021-03-23,6.54300000,7.10200000,6.30600000,6.99900000,4217601.49100000
2021-03-24,7.00200000,8.57500000,6.70000000,7.22600000,13671228.46700000
2021-03-25,7.22600000,8.79000000,6.70600000,8.22500000,20800330.41300000
2021-03-26,8.22300000,9.52800000,8.16500000,8.63500000,16056361.42700000
2021-03-27,8.63500000,9.19100000,8.18600000,8.53500000,7577594.18100000
2021-03-28,8.53700000,8.60100000,7.90700000,8.20700000,4291935.96400000
2021-03-29,8.20800000,8.87900000,7.94500000,8.75300000,4770977.64600000
2021-03-30,8.75400000,9.23100000,8.64200000,8.76000000,5136537.64900000
2021-03-31,8.76100000,9.62300000,8.10700000,9.38900000,6852457.12500000
2021-04-01,9.39300000,10.94800000,9.39300000,10.03200000,12330289.27500000
2021-04-02,10.03200000,10.51900000,9.75500000,10.17800000,4195278.53800000
2021-04-03,10.17100000,11.45800000,9.71300000,9.74900000,5984713.87800000
2021-04-04,9.73800000,11.07000000,9.55700000,10.77000000,4861986.26000000
2021-04-05,10.76900000,12.14900000,10.65400000,11.83800000,6354676.76500000
2021-04-06,11.82500000,15.35000000,11.75400000,15.25200000,15144440.21800000
2021-04-07,15.25200000,17.98000000,13.62500000,15.69500000,26091599.79300000
2021-04-08,15.69200000,16.92800000,14.33200000,16.80900000,8442948.96700000
2021-04-09,16.78800000,16.82800000,15.07000000,15.74500000,5060428.25600000
2021-04-10,15.75000000,16.53000000,14.90100000,15.90700000,5478337.10000000
2021-04-11,15.90700000,15.94900000,14.57500000,14.94000000,3454350.88100000
2021-04-12,14.94500000,16.27000000,14.36000000,14.51000000,4023029.69400000
2021-04-13,14.51100000,15.62000000,14.17000000,15.05200000,4268551.25000000
2021-04-14,15.05900000,16.90700000,14.65600000,15.89500000,5800752.06100000
2021-04-15,15.88300000,18.02100000,15.10000000,17.62000000,4002554.30200000
2021-04-16,17.62100000,19.13200000,15.61300000,18.34800000,9321673.66400000
2021-04-17,18.34900000,19.60000000,17.00000000,17.24600000,5098480.02100000
2021-04-18,17.24600000,18.65200000,11.80000000,18.38000000,11133035.42400000
2021-04-19,18.35300000,21.04500000,17.43700000,18.29900000,15416616.37000000
2021-04-20,18.30000000,18.69700000,16.20000000,17.49600000,7424156.42400000
2021-04-21,17.49400000,17.51400000,15.64200000,15.78700000,4440535.47300000
2021-04-22,15.79400000,16.34200000,13.30000000,13.36100000,7099874.20500000
2021-04-23,13.36100000,13.67000000,10.01000000,13.05200000,10859732.15500000
2021-04-24,13.04500000,13.30000000,11.47900000,11.66800000,5271950.57400000
2021-04-25,11.66200000,13.16500000,11.01200000,11.93800000,4373940.81100000
2021-04-26,11.95700000,14.05700000,11.68800000,14.02500000,5248147.84600000
2021-04-27,14.02500000,15.25500000,13.79900000,14.91300000,4909952.71100000
2021-04-28,14.91800000,15.54700000,13.31300000,14.34700000,4634341.82900000
2021-04-29,14.36500000,14.72000000,13.60100000,14.21000000,3229912.95700000
2021-04-30,14.22900000,15.17500000,13.89300000,15.02100000,2904718.21500000
2021-05-01,15.01100000,15.60000000,14.37300000,15.12600000,2602607.37200000
2021-05-02,15.13000000,16.20600000,14.68400000,15.23700000,4633753.65500000
2021-05-03,15.23700000,16.24000000,15.17300000,15.75400000,3350342.35600000
2021-05-04,15.76400000,15.77000000,13.50000000,13.79300000,4299944.09000000
2021-05-05,13.81600000,17.81400000,13.60400000,17.76800000,5303438.57100000
2021-05-06,17.77600000,26.20000000,17.27800000,24.77600000,23637384.73000000
2021-05-07,24.77600000,35.68500000,23.15000000,26.73200000,37192051.31400000
2021-05-08,26.73300000,26.97900000,23.40000000,25.67300000,9034692.32700000
2021-05-09,25.68000000,30.59900000,24.81100000,27.36500000,13364365.16100000
2021-05-10,27.39000000,28.29100000,21.50000000,23.53400000,5859419.22300000
2021-05-11,23.51800000,26.65200000,21.78000000,26.51000000,6350721.10800000
2021-05-12,26.51500000,26.85400000,19.25700000,20.00800000,4900712.30400000
2021-05-13,19.96100000,21.77100000,18.41500000,20.78200000,6189857.99600000
2021-05-14,20.79000000,22.81900000,20.00200000,21.94400000,4123049.02100000
2021-05-15,21.95600000,22.21300000,19.56600000,19.93800000,3407021.28800000
2021-05-16,19.95300000,21.85100000,18.16500000,19.31500000,3798802.56800000
2021-05-17,19.30800000,19.34600000,16.22200000,17.42000000,5610100.08000000
2021-05-18,17.41800000,18.66900000,16.88400000,18.05300000,3643770.38100000
2021-05-19,18.07900000,18.14600000,7.27000000,10.86100000,12271114.24600000
2021-05-20,10.88200000,13.76100000,9.60000000,13.62100000,7882868.35600000
2021-05-21,13.59200000,14.07000000,9.64800000,11.10400000,8240288.93500000
2021-05-22,11.10600000,11.15100000,9.17200000,9.69800000,4596778.73400000
2021-05-23,9.70000000,10.76000000,6.37500000,8.10900000,8829028.48300000
2021-05-24,8.12500000,11.42900000,7.60400000,11.28200000,7334928.23400000
2021-05-25,11.29100000,12.90000000,10.61000000,11.60400000,10085664.71500000
2021-05-26,11.60200000,12.83900000,11.28200000,12.60500000,4179955.39100000
2021-05-27,12.60000000,14.94100000,12.14700000,14.61400000,8501081.32700000
2021-05-28,14.61900000,14.61900000,11.28300000,12.11600000,6775382.02700000
2021-05-29,12.13300000,12.92800000,10.47800000,11.25400000,3782577.26200000
2021-05-30,11.25700000,11.90000000,10.25500000,11.41200000,3481353.05600000
2021-05-31,11.41100000,12.44700000,10.77600000,12.40200000,3202699.75600000
2021-06-01,12.40100000,12.62200000,11.31800000,11.87000000,2737857.11600000
2021-06-02,11.87200000,12.40000000,11.37300000,12.09600000,2692810.21700000
2021-06-03,12.09000000,12.76600000,11.86500000,12.41000000,2929433.34100000
2021-06-04,12.41700000,12.60000000,10.75200000,11.29600000,2703730.04300000
2021-06-05,11.27400000,11.75000000,10.53100000,10.92700000,1797405.16500000
2021-06-06,10.91300000,11.20000000,10.70700000,11.07000000,997464.68500000
2021-06-07,11.06100000,11.26900000,9.55100000,9.70100000,1846426.46700000
2021-06-08,9.69300000,9.90300000,8.36600000,9.37600000,3410692.85100000
2021-06-09,9.36200000,9.95000000,8.76800000,9.93400000,1969769.77000000
2021-06-10,9.93900000,10.67700000,9.37400000,9.73000000,2867000.44400000
2021-06-11,9.71500000,9.83300000,8.91000000,9.06000000,1504634.21500000
2021-06-12,9.06000000,9.06200000,8.24600000,8.57800000,1377259.13300000
2021-06-13,8.59600000,9.28200000,8.32900000,9.24300000,1342968.25100000
2021-06-14,9.25400000,9.49700000,8.86000000,9.42800000,1418969.64200000
2021-06-15,9.42300000,9.60500000,9.06700000,9.25700000,1280666.52600000
2021-06-16,9.25700000,9.26000000,8.60900000,8.69400000,1205617.96600000
2021-06-17,8.68900000,9.04900000,8.44200000,8.63200000,1065575.97700000
2021-06-18,8.63300000,8.63300000,7.74700000,8.02000000,1496803.61600000
2021-06-19,8.03100000,8.09500000,7.65300000,7.67200000,1004336.73000000
2021-06-20,7.67200000,7.68900000,6.90100000,7.54500000,1625411.57600000
2021-06-21,7.55300000,7.61000000,5.39300000,5.47800000,4659377.97800000
2021-06-22,5.47700000,5.88800000,4.43900000,4.99700000,7402858.99200000
2021-06-23,4.99900000,6.07600000,4.76300000,5.89800000,3639235.83700000
2021-06-24,5.90100000,6.25000000,5.51900000,6.17500000,2551257.47700000
2021-06-25,6.17800000,6.51000000,5.41400000,5.51200000,3188607.69600000
2021-06-26,5.51100000,5.86600000,5.24200000,5.82200000,2786602.57600000
2021-06-27,5.82000000,6.26600000,5.69700000,6.16000000,2655836.17800000
2021-06-28,6.16100000,6.45400000,5.99200000,6.32300000,1816354.43100000
2021-06-29,6.32600000,7.67800000,6.29000000,7.56600000,3779318.79700000
2021-06-30,7.56200000,7.95500000,6.80500000,7.68000000,5610226.78700000
2021-07-01,7.68000000,7.68000000,6.82800000,7.06200000,2398170.71900000
2021-07-02,7.06200000,7.26800000,6.65000000,7.06000000,1585247.97400000
2021-07-03,7.06600000,7.44000000,6.93700000,7.25100000,1250738.29500000
2021-07-04,7.24100000,7.70500000,7.04600000,7.39500000,1445567.64100000
2021-07-05,7.39400000,7.39400000,6.79800000,6.95200000,1724946.01500000
2021-07-06,6.95000000,7.38100000,6.94600000,7.16700000,1613170.79700000
2021-07-07,7.16500000,7.35700000,7.01900000,7.08600000,1636455.49000000
2021-07-08,7.08000000,7.10200000,6.37800000,6.49500000,1888970.77300000
2021-07-09,6.49200000,6.96600000,6.09100000,6.77600000,1752449.03000000
2021-07-10,6.77700000,6.91300000,6.43900000,6.63900000,842541.38300000
2021-07-11,6.64000000,6.80700000,6.44200000,6.70000000,933641.14400000
2021-07-12,6.70300000,6.91700000,6.41600000,6.54800000,1187281.72400000
2021-07-13,6.54500000,6.59500000,6.15100000,6.21200000,838628.29000000
2021-07-14,6.21300000,6.33300000,5.80600000,6.20000000,1134626.71800000
2021-07-15,6.19900000,6.33000000,5.78600000,5.92000000,1154369.08700000
2021-07-16,5.92700000,6.06700000,5.51100000,5.52800000,1390337.41300000
2021-07-17,5.53400000,5.70400000,5.41500000,5.56500000,955288.26400000
2021-07-18,5.56800000,5.85900000,5.52400000,5.67000000,988544.46900000
2021-07-19,5.66700000,5.72400000,5.25100000,5.31400000,983196.73000000
2021-07-20,5.32400000,5.43700000,4.82100000,4.97700000,1536147.83700000
2021-07-21,4.97700000,5.54700000,4.83100000,5.38800000,1613489.72200000
2021-07-22,5.39500000,5.67200000,5.27600000,5.60000000,1036045.86200000
2021-07-23,5.60100000,5.98800000,5.45100000,5.87000000,1423657.86400000
2021-07-24,5.87000000,6.37300000,5.81200000,6.08800000,1916692.79800000
2021-07-25,6.09700000,6.21800000,5.85100000,6.21300000,1293977.23300000
2021-07-26,6.21300000,7.05200000,6.16800000,6.31200000,3198979.86400000
2021-07-27,6.30800000,6.59600000,6.02700000,6.51400000,1710897.25700000
2021-07-28,6.50300000,6.70700000,6.37000000,6.63800000,1336828.46000000
2021-07-29,6.63800000,6.81900000,6.43400000,6.76600000,940506.67300000
2021-07-30,6.77300000,7.35600000,6.41300000,7.22800000,1971252.42100000
2021-07-31,7.22200000,8.50000000,7.06300000,7.98600000,7196310.65900000
2021-08-01,7.98300000,8.03400000,7.19900000,7.33200000,2838544.84300000
2021-08-02,7.33500000,8.28200000,7.16100000,7.98600000,5318406.27700000
2021-08-03,7.98500000,8.07900000,7.40400000,7.77900000,2564498.33900000
2021-08-04,7.77400000,8.05500000,7.44300000,7.99300000,1949525.57000000
2021-08-05,7.99700000,8.28300000,7.55700000,8.13300000,2569561.68300000
2021-08-06,8.13500000,8.95800000,7.94800000,8.75200000,4675161.32400000
2021-08-07,8.74800000,11.50000000,8.53800000,10.89000000,16621988.52900000
2021-08-08,10.89600000,11.65000000,10.00000000,10.24700000,5415595.16100000
2021-08-09,10.22800000,11.63500000,10.22800000,10.75500000,5265114.87500000
2021-08-10,10.75900000,10.82400000,10.25200000,10.68900000,2515893.11300000
2021-08-11,10.68900000,11.54000000,10.52400000,10.79500000,3707093.65700000
2021-08-12,10.79100000,11.47100000,9.82100000,10.31000000,3794420.86100000
2021-08-13,10.30900000,14.00000000,10.13200000,13.98100000,7357619.11500000
2021-08-14,13.98200000,15.20000000,13.61000000,14.10000000,8276101.81300000
2021-08-15,14.11400000,14.12000000,12.89600000,13.77800000,3274408.58100000
2021-08-16,13.77800000,14.91600000,12.95600000,13.24900000,3598849.64300000
2021-08-17,13.24900000,14.13000000,12.24300000,12.44600000,4439764.02700000
2021-08-18,12.44700000,13.65000000,12.36800000,12.92900000,6824601.45100000
2021-08-19,12.92600000,13.36500000,12.08600000,13.31400000,5658973.72900000
2021-08-20,13.31600000,14.17300000,13.17000000,14.15200000,4209831.69800000
2021-08-21,14.15400000,14.30900000,13.38500000,13.72700000,4383824.84000000
2021-08-22,13.72500000,13.89600000,12.94700000,13.55500000,3543098.86400000
2021-08-23,13.55600000,14.21400000,13.35500000,13.81600000,4519580.33100000
2021-08-24,13.81600000,14.31200000,12.31100000,12.66600000,8148025.65000000
2021-08-25,12.66200000,13.06300000,12.02500000,12.96100000,2166745.42000000
2021-08-26,12.96100000,13.22800000,11.61300000,11.82200000,1987509.01500000
2021-08-27,11.82100000,12.90800000,11.28400000,12.85400000,1659977.47700000
2021-08-28,12.85100000,13.08000000,12.30000000,12.59700000,1014548.92500000
2021-08-29,12.59800000,13.72800000,12.53700000,12.92600000,2342749.03300000
2021-08-30,12.94300000,12.94500000,12.07200000,12.21700000,1388117.60000000
2021-08-31,12.21500000,12.76900000,11.91400000,12.41400000,1339187.50000000
2021-09-01,12.41200000,13.27000000,12.06200000,13.23000000,1743634.90000000
2021-09-02,13.23000000,13.77500000,12.96300000,13.24900000,2403901.33000000
2021-09-03,13.25300000,13.99300000,12.81300000,13.59700000,2485161.22600000
2021-09-04,13.58500000,14.54600000,13.41000000,14.14600000,2928213.14500000
2021-09-05,14.14800000,16.62500000,13.92700000,16.11200000,6160829.63700000
2021-09-06,16.11600000,17.00000000,15.22200000,15.61900000,4450075.68300000
2021-09-07,15.62100000,16.27900000,10.00000000,12.52000000,7037502.49000000
2021-09-08,12.52400000,12.88900000,10.89200000,12.46600000,4364194.50000000
2021-09-09,12.47600000,14.22700000,12.38500000,13.40200000,4077252.50000000
2021-09-10,13.39800000,14.39500000,12.14100000,12.78000000,3570422.40000000
2021-09-11,12.78400000,13.32000000,12.56000000,12.79200000,1915224.60000000
2021-09-12,12.80100000,13.80000000,12.37900000,13.40400000,2013055.00000000
2021-09-13,13.40500000,13.79100000,11.74200000,12.47900000,2593890.70000000
2021-09-14,12.47600000,12.85200000,12.30900000,12.84500000,1107031.30000000
2021-09-15,12.84300000,13.09800000,12.44100000,13.04000000,1315150.20000000
2021-09-16,13.04200000,13.19700000,12.47000000,12.67200000,1471221.60000000
2021-09-17,12.67600000,13.06900000,12.26000000,12.49600000,2067298.20000000
2021-09-18,12.49600000,12.82100000,12.27200000,12.54900000,1196714.30000000
2021-09-19,12.55200000,12.59100000,11.96700000,12.17000000,896369.80000000
2021-09-20,12.17500000,12.17500000,9.90500000,10.38600000,2975894.00000000
2021-09-21,10.39100000,10.69300000,9.12700000,9.32500000,2552719.80000000
2021-09-22,9.31600000,10.88400000,9.02000000,10.77000000,2062321.78400000
2021-09-23,10.76200000,10.97300000,10.30500000,10.96900000,1354359.60000000
2021-09-24,10.96200000,10.98600000,9.22700000,9.93400000,2787801.30000000
2021-09-25,9.93200000,10.06200000,9.44100000,9.71500000,1070890.30000000
2021-09-26,9.70600000,9.73100000,8.78000000,9.50700000,1877098.31300000
2021-09-27,9.50200000,9.98900000,9.24700000,9.25200000,1304768.70000000
2021-09-28,9.24800000,9.39900000,8.62800000,8.65900000,1273179.00000000
2021-09-29,8.65600000,9.37000000,8.53900000,9.04700000,1353455.20000000
2021-09-30,9.04500000,10.51400000,8.99600000,10.40600000,3820564.20000000
2021-10-01,10.41200000,12.01600000,10.38900000,11.60300000,4996994.50000000
2021-10-02,11.61200000,13.92000000,11.42600000,13.80500000,6055325.52000000
2021-10-03,13.80400000,14.68000000,12.93100000,13.97800000,7135590.50000000
2021-10-04,13.98000000,14.50000000,12.92800000,13.69800000,4100982.90000000
2021-10-05,13.70700000,13.79600000,12.77000000,13.24900000,3238282.20000000
2021-10-06,13.25500000,13.95100000,12.07300000,13.23600000,4323230.90000000
2021-10-07,13.23200000,13.37400000,12.65300000,12.90900000,2683754.20000000
2021-10-08,12.90600000,13.10000000,12.51600000,12.61800000,1415673.20000000
2021-10-09,12.61900000,14.98600000,12.51300000,14.89500000,4057766.10000000
2021-10-10,14.89500000,15.06000000,13.00200000,13.07100000,3503919.90000000
2021-10-11,13.06300000,13.55100000,12.73900000,13.04800000,1924491.20000000
2021-10-12,13.04800000,13.31900000,12.27600000,13.28800000,1760801.40000000
2021-10-13,13.28000000,13.45100000,12.63000000,13.37200000,1491529.60000000
2021-10-14,13.37600000,13.58500000,13.09100000,13.25300000,1323417.30000000
2021-10-15,13.25300000,13.35800000,12.45400000,12.60100000,1972233.60000000
2021-10-16,12.60300000,13.10000000,12.51300000,12.84300000,1360273.30000000
2021-10-17,12.83800000,12.97100000,11.81900000,12.46000000,1131371.80000000
2021-10-18,12.47100000,12.59400000,12.10000000,12.33700000,822886.00000000
2021-10-19,12.33400000,12.64500000,12.13900000,12.42100000,859460.00000000
2021-10-20,12.42200000,13.13100000,12.16300000,13.12600000,1147755.30000000
2021-10-21,13.11500000,14.18300000,12.97600000,13.18500000,2826002.90000000
2021-10-22,13.17500000,13.39700000,12.56200000,12.82700000,2693491.60000000
2021-10-23,12.83300000,13.43000000,12.60000000,13.25100000,985627.20000000
2021-10-24,13.25800000,13.41800000,12.65400000,13.02100000,992614.40000000
2021-10-25,13.02600000,13.42200000,12.91400000,13.24600000,645509.00000000
2021-10-26,13.24600000,13.67700000,12.92800000,13.10400000,1473835.30000000
2021-10-27,13.10800000,13.20600000,10.71000000,11.68900000,2524978.40000000
2021-10-28,11.68900000,13.77600000,11.64300000,13.03300000,2814452.40000000
2021-10-29,13.03500000,13.46200000,12.75000000,13.31700000,1667670.50000000
2021-10-30,13.30700000,13.40000000,12.66800000,13.07800000,1423260.50000000
2021-10-31,13.08700000,16.42400000,12.91400000,15.84600000,9992100.00000000
2021-11-01,15.84600000,19.30000000,14.36300000,16.85500000,17178820.62600000
2021-11-02,16.85500000,18.10100000,16.61800000,16.98800000,4310852.30000000
2021-11-03,16.99000000,17.01400000,15.26600000,16.29600000,3253582.40000000
2021-11-04,16.28700000,16.65000000,15.34900000,15.86400000,1710353.40000000
2021-11-05,15.87500000,16.28900000,15.45000000,15.82500000,1432351.20000000
2021-11-06,15.83300000,17.97900000,15.71400000,16.87500000,5625798.80000000
2021-11-07,16.87500000,16.88200000,16.25500000,16.48500000,1382549.40000000
2021-11-08,16.48400000,17.40200000,15.97200000,17.04500000,2043270.40000000
2021-11-09,17.05200000,18.43400000,16.67100000,17.84400000,3405085.30000000
2021-11-10,17.84900000,18.01600000,15.20100000,16.23900000,2913637.60000000
2021-11-11,16.23200000,16.56000000,15.90500000,16.29200000,1190248.60000000
2021-11-12,16.28300000,16.50000000,15.36200000,16.15600000,1558988.00000000
2021-11-13,16.15000000,16.82900000,16.07500000,16.58800000,1149677.90000000
2021-11-14,16.58700000,18.12000000,16.34700000,17.30200000,4188496.70000000
2021-11-15,17.31000000,17.83800000,16.51500000,16.56800000,2163689.80000000
2021-11-16,16.57200000,16.57400000,14.13900000,15.14100000,2503744.90000000
2021-11-17,15.13500000,15.49100000,14.41300000,15.12500000,1645135.00000000
2021-11-18,15.12400000,15.52600000,13.38000000,13.68200000,1820757.70000000
2021-11-19,13.68200000,15.14000000,13.27400000,14.80600000,1781845.50000000
2021-11-20,14.80600000,15.50000000,14.43700000,15.21200000,1037482.00000000
2021-11-21,15.21400000,16.14800000,14.98300000,15.23100000,1458249.40000000
2021-11-22,15.22800000,15.32300000,14.45600000,14.52400000,1247850.40000000
2021-11-23,14.52400000,14.93500000,14.11500000,14.72100000,1111614.30000000
2021-11-24,14.71800000,14.79500000,13.76200000,14.42900000,1244626.50000000
2021-11-25,14.43000000,17.14600000,14.23700000,16.42300000,5916739.40000000
2021-11-26,16.41400000,16.59800000,13.81200000,14.32000000,4027171.60000000
2021-11-27,14.30100000,14.85200000,14.12400000,14.47300000,1365703.10000000
2021-11-28,14.46100000,15.22700000,13.52000000,15.09800000,1344211.40000000
2021-11-29,15.09500000,15.99300000,14.72100000,15.62300000,2056053.90000000
2021-11-30,15.62300000,17.50000000,14.68400000,16.06800000,3788354.50000000
2021-12-01,16.06600000,16.57200000,14.90900000,15.15800000,2862667.80000000
2021-12-02,15.15700000,15.18200000,14.26800000,14.76000000,1980473.50000000
2021-12-03,14.76600000,14.87600000,13.25400000,13.70700000,1687872.30000000
2021-12-04,13.70700000,13.74700000,8.02300000,11.46300000,4962003.67600000
2021-12-05,11.46300000,11.70000000,9.77600000,10.34300000,2638839.60000000
2021-12-06,10.35200000,10.75300000,8.95500000,10.63000000,3756742.70000000
2021-12-07,10.63600000,11.75900000,10.27200000,11.16100000,3052169.40000000
2021-12-08,11.15600000,11.59000000,10.65200000,11.34600000,1684023.30000000
2021-12-09,11.34700000,11.40500000,9.67000000,9.85100000,2837245.50000000
2021-12-10,9.84400000,10.22500000,9.37800000,9.40600000,1531021.00000000
2021-12-11,9.40900000,10.15900000,9.25800000,10.08900000,1036587.30000000
2021-12-12,10.09000000,10.14700000,9.66600000,10.00500000,569980.30000000
2021-12-13,10.00200000,10.04600000,8.66700000,8.84000000,1184874.40000000
2021-12-14,8.83500000,9.57300000,8.61700000,9.20600000,2183459.20000000
2021-12-15,9.21200000,10.06500000,8.72000000,9.79200000,1829704.50000000
2021-12-16,9.79200000,10.00300000,9.37600000,9.39000000,1159053.70000000
2021-12-17,9.39000000,9.52800000,8.87200000,9.08800000,832475.80000000
2021-12-18,9.08600000,9.44300000,8.88100000,9.26600000,517138.90000000
